id,name,archetype
33744268,Z-Zillion Tank,A-to-Z
33746252,Majesty's Fiend,
33750025,Samsara Dragon,
33750856,Code Hack,
33760966,Dracotail Arthalion,Dracotail
33767325,Meteor of Destruction,
33773528,Amazement Precious Park,Amazement
33776734,Winged Kuriboh LV9,Kuriboh
33776843,Number C15: Gimmick Puppet Giant Hunter,Gimmick Puppet
33779875,Teardrop the Rikka Queen,
33781156,Tri-Brigade Arms Mouser,Tri-Brigade
33782437,One Day of Peace,
33784505,Jar Robber,
33787730,Ryzeal Plasma Hole,Hole
33814281,Dark Contract with Patent License,Dark Contract
33823832,Performapal Fire Mufflerlion,Performapal
33833230,Performapal Seal Eel,Performapal
33837653,Tenma the Sky Star,
33846209,Gemini Spark,
33854624,Bystial Magnamhut,Bystial
33866130,Naturia Cliff,Naturia
33872334,Phoenix Gearblade,
33875961,Dark Catapulter,
33878367,Tearlaments Grief,Tearlaments
33878931,Togex,
33883834,Shien's Squire,Six Samurai
33897356,Shootingcode Talker,Code Talker
33900648,Clear World,
33904024,Shard of Greed,Greed
33907039,Piri Reis Map,
33909817,Sylvan Princessprite,Sylvan
33911264,Solar Wind Jammer,
33918636,Superheavy Samurai Scarecrow,Superheavy
33925864,Kashtira Big Bang,Kashtira
33945211,Marincess Basilalima,Marincess
33950246,Royal Command,
33951077,Super War-Lion,
33955120,Rage Rose Witch,Rose
33964637,Secret Six Samurai - Rihan,Secret Six Samurai
33970665,Guts of Steel,
33971095,Vendread Nightmare,Vendread
33972299,Geo Genex,Genex
33977496,Thousand Needles,
33981008,The Grand Spellbook Tower,Spellbook
33995387,Hero's Rule 1: Five Freedoms,Rose
34001672,Goblin Biker Big Gabonga,Goblin
34002992,Rainbow Life,
34004470,The Big Saturn,
34010534,Cynet Optimization,Code Talker
34016756,Riryoku,
34022290,Guardian Eatos,Guardian
34022970,Ext Ryzeal,Ryzeal
34026662,Evo-Miracle,Evoltile
34029630,Pitch-Black Power Stone,
34031284,Ojama Emperor,Ojama
34034150,Mother Spider Splitter,Spider
34041788,Endymion Empire,Endymion
34047456,Gigantic Thundercross,
34072799,Transonic Bird,
34079868,"Master Peace, the True Dracoslayer",Dracoslayer
34086406,Lavalval Chain,Laval
34088136,Ultimate Insect LV3,
34090915,Branded Regained,Branded
34093683,Revendread Executor,Vendread
34100324,Harpie Girl,Harpie
34103656,"Lemuria, the Forgotten City",Umi
34109611,Daigusto Falcos,Gusto
34116027,Dragunity Knight - Gae Dearg,Dragunity
34124316,Cyber Jar,
34130561,Gaia the Magical Knight,Gaia The Fierce Knight
34137269,"Hailon, the Timelord",Timelord
34143852,Heroic Challenger - Extra Sword,Heroic
34149150,Horned Brute Carnovorus,
34149830,Desperate Tag,
34160055,Master of the Flaming Dragonswords,
34172284,"Aron, the Ogdoadic King",Ogdoadic
34187685,Double Attack,
34193084,Fear from the Dark,
34198387,Meowseclick,
34206604,Magical Scientist,
34225426,Tearlaments Perlegia,Tearlaments
34230233,"Grapha, Dragon Lord of Dark World",Dark World
34235530,Legendary Lord Six Samurai - Shi En,Six Samurai
34236961,Ante,
34242278,Noble Knight's Shield-Bearer,Noble Knight
34244455,Star Staring Starling,
34250214,Vampire Familiar,Vampire
34251483,Goblin Marauding Squad,
34257001,Dash Warrior,
34267821,Artifact Lancea,Artifact
34290067,Corroding Shark,Shark
34293667,Ice Barrier,Ice Barrier
34294855,Vampire's Curse,Vampire
34302287,Phantasm Spiral Battle,Phantasm Spiral
34318086,Lemon Magician Girl,Magician Girl
34320307,Living Vase,Recolored counterpart
34323367,Performage Water Dancer,Performage
34325937,Unification of the Cubic Lords,Cubic
34334692,Ritual Raven,
34351849,Froggy Forcefield,Frog
34358408,Djinn Presider of Rituals,Djinn
34365442,Evil★Twin GG EZ,Evil★Twin
34370473,Gryphon's Feather Duster,
34379489,Performapal Bubblebowwow,Performapal
34408491,Beelze of the Diabolic Dragons,
34419588,Kuribeh,Kuriboh
34433770,Sky Striker Special Maneuver - Lemnisgate!,Sky Striker
34442949,Mechanical Snail,
34446231,Infernoid Flood,Infernoid
34447918,Kashtiratheosis,Kashtira
34449261,Fusion Fright Waltz,Frightfur
34456146,Sage of Benevolence - Ciela,Sky Striker
34460239,Generation Shift,
34460851,Flame Manipulator,
34471458,Fortune Lady Light,Fortune Lady
34472920,Honeybot,
34475451,Construction Train Signal Red,Train
34479658,Dark Alligator,
34481518,Grenosaurus Giga-Cannon,
34487429,Ancient City - Rainbow Ruins,Crystal Beast
34492631,Junk Giant,Junk
34496660,Superheavy Samurai Wagon,Superheavy
34507039,Wiretap,
34522216,Amorphage Gluttony,Amorphage
34528176,Dragunity Knight - Areus,Dragunity
34536276,Ganigumo,
34536828,Branded Disciple,Branded
34541543,Master Tao the Chanter,
34541863,"""A"" Cell Breeding Device",Alien
34541940,Artmage Finmel,Artmage
34545235,Iron Core Luster,Koa'ki Meiru
34550857,Lyrilusc - Cobalt Sparrow,Lyrilusc
34559295,Iron Draw,
34566435,Edge Imp Frightfuloid,Edge Imp
34568403,Arcana Force VII - The Chariot,Arcana Force
34568783,R-Genex Undine,Genex
34572613,Myutant Evolution Lab,Myutant
34611551,Armed Dragon Flash,Armed Dragon
34614289,U.A. Blockbacker,U.A.
34614910,Cyclamen the Rikka Fairy,Rikka
34620088,Gimmick Puppet Shadow Feeler,Gimmick Puppet
34627841,Kaibaman,Blue-Eyes
34646691,Stumbling,
34659866,Darksea Rescue,
34664411,Lucky Iron Axe,
34680482,Madolche Anjelly,Madolche
34688023,Edge Imp Saw,Edge Imp
34690519,Spirit of the Mountain,
34690953,Curse of Aramatir,Adventurer
34694160,The Eye of Truth,
34695290,Myutant Beast,Myutant
34707034,Abyss-squall,Mermail
34710660,Electromagnetic Turtle,
34717238,Pulling the Rug,
34721681,Heavy Forward,Infinitrack
34743446,Blocker,
34755994,"Artemis, the Magistus Moon Maiden",Magistus
34761062,Heavy Knight of the Flame,
34761841,Crimson Resonator,Resonator
34767865,Cynet Ritual,
34771947,Labyrinth Wall Shadow,Labyrinth Wall
34773082,Frightfur Patchwork,Edge Imp
34796454,Triple Star Trion,
34800281,Melffy Pinny,Melffy
34813443,Ashened to Endlessness,Ashened
34813545,Naturia Blessing,Naturia
34815282,Miniaturize,
34822850,Void Expansion,Infernoid
34822851,Infernoid Token,Infernoid
34830502,Ultimate Insect LV5,
34834619,Luminous Dragon Ritual,Photon
34838437,Accellight,Photon
34848821,Brigrand the Glory Dragon,
34853266,Tsukuyomi,
34873741,Kuribon the Fairy Spirit,Ancient Fairy Dragon
34876719,N.As.H. Knight,
34884015,Soul Pendulum,
34898052,Dragoroar,
34904525,Gate Guardian of Thunder and Wind,Gate Guardian
34906152,Mass Driver,
34909328,Ryzeal Detonator,Ryzeal
34923554,Infinitrack Drag Shovel,Infinitrack
34926568,Merciless Scorpion of Serket,Serket
34933456,Magistus Invocation,Magistus
34945480,Outer Entity Azathot,
34950192,Lev Shaddoll Fusion,Fusion
34959756,Living Fossil,
34961968,Phantom Beast Thunder-Pegasus,
34966096,Chaos Betrayer,Chaos
34968834,"Lucent, Netherlord of Dark World",Dark World
34974462,Bloom Harmonist the Melodious Composer,Melodious
34976176,Blackwing - Chinook the Snow Blast,Blackwing
34989413,Reprodocus,
34995106,Branded in White,Branded
35011819,By Order of the Emperor,
35014241,Limit Overdrive,
35026117,Labyrinth Heavy Tank,
35027493,Deck Devastation Virus,
35035481,Paleozoic Olenoides,Paleozoic
35035985,Embers of the Ashened,Ashened
35037880,Saber Reflection,X-Saber
35050257,Cyber Larva,
35052053,Insect Knight,
35057188,Battlewasp - Grand Partisan the Revolution,Battlewasp
35058588,Cubic Wave,Cubic
35058857,Magical King Moonstar,
35059553,Kaiser Colosseum,
35073065,Illusory Snatcher,
35089369,"Pulao, Wind of the Yang Zing",Yang Zing
35095329,Evil HERO Vicious Claws,Evil HERO
35098357,Witchcrafter Confusion Confession,Witchcrafter
35100834,Powerhold the Moving Battery,
35103106,Evolzar Lars,Evol
35112613,Kuriphoton,Photon
35125879,True King's Return,True Draco
35129241,Stardust Wish,Stardust
35146019,Altergeist Manifestation,Altergeist
35149085,Beast Soul Swap,
35151572,Shaman of the Ashened City,Ashened
35167375,Surprise Fusion,Fusion
35183584,World Legacy Guardragon Mardark,Guardragon
35183853,Bujin Regalia - The Mirror,Bujin
35187185,"Oneiros, the Dream Mirror Erlking",Dream Mirror
35191415,Magician of Dark Illusion,Dark Magician
35195612,Dust Knight,
35199656,Trickstar Lycoris,Trickstar
35209994,Evilswarm Hraesvelg,Lswarm
35215622,Blindly Loyal Goblin,
35220244,Gravity Blaster,
35224440,Gladiator Proving Ground,Gladiator Beast
35240714,Saber Combination,Saber
35252119,Virtual World Beast - Jiujiu,Virtual World
35255456,Miracle Contact,Elemental HERO
35259350,Smile Universe,
35261759,Pot of Desires,Greed
35262428,Wiseman's Chalice,
35263180,Seed-Spitting Saplings,
35268887,Damage Translation,
35268888,Ghost Token,
35269904,Triple Tactics Thrust,
35272499,Predaplant Ophrys Scorpio,Predaplant
35282433,Blue-Eyed Silver Zombie,
35283277,Eka the Flame Buddy,
35306215,Condemned Darklord,Darklord
35307484,Malicevorous Spoon,Malicevorous
35311929,Fengli the Soldrapom,
35316708,Time Seal,
35322812,Woodborg Inpachi,Dark World
35329581,Shadow Impulse,
35330871,"Malacoda, Netherlord of the Burning Abyss",Burning Abyss
35334193,S-Force Justify,S-Force
35346968,Solemn Wishes,Solemn
35371948,Trickstar Light Stage,Trickstar
35380371,Frozen Domain of the Ice Barrier,Ice Barrier
35394356,Daruma Dropper,
35405755,Kurikara Divincarnate,
35419032,Infestation Infection,Infestation
35429292,Pixie Knight,
35448319,Snyffus,
35464895,Destiny Signal,Destiny HERO
35479109,Double Dust Tornado Twins,
35480699,Book of Eclipse,Book of
35486099,Crystal Blessing,Crystal Beast
35487920,Live☆Twin Channel,Live☆Twin
35488287,Brotherhood of the Fire Fist - Panda,Fire Fist
35494087,Speedroid Skull Marbles,Roid
35498188,Action Magic - Double Banking,
35514096,Lord British Space Fighter,
35514097,Multi Token,
35537251,Battlin' Boxer Shadow,Battlin' Boxer
35537860,Synchro Blast Wave,
35539880,Birthright,
35544402,Constellar Twinkle,Constellar
35546670,World Legacy Scars,Mekk-Knight
35550352,"Vanquish Soul, Start!",Vanquish Soul
35552985,Fiendsmith's Sanct,Fiendsmith
35561352,Zefra Divine Strike,Zefra
35563539,Mystical Refpanel,
35565537,Dark Witch,
35569555,Dogmatikamatrix,Dogmatika
35577420,Light Spiral,Lightsworn
35595518,Linkslayer,
35606858,Masterking Archfiend,Archfiend
35614780,Light End Sublimation Dragon,Light and Darkness Dragon
35618217,Lunalight Kaleido Chick,Lunalight
35618486,Steelswarm Sting,Steelswarm
35622739,Gem-Knight Quartz,Gem-
35629124,Kidmodo Dragon,
35631584,Constellar Star Chart,Constellar
35638627,Worm Warlord,Worm
35645105,Infinitrack Harvester,Infinitrack
35659410,Vision with Eyes of Blue,with Eyes of Blue
35686188,Tragedy,
35697544,Fighting Flame Sword,Flame Swordsman
35705817,Ghost Fusion,Fusion
35712107,Monstrous Bird,
35726888,Foolish Burial Goods,
35752363,Vermillion Sparrow,
35756798,Final Cross,
35762283,Heart of the Underdog,
35763582,Lunalight Silver Hound,Lunalight
35770983,Dinowrestler Martial Ankylo,Dinowrestler
35772782,Number 67: Pair-a-Dice Smasher,
35778533,Beware the White Forest,White Forest
35781051,Arcana Force III - The Empress,Arcana Force
35787450,Eternal Dread,
35798491,Darkbishop Archfiend,Archfiend
35800511,Superheavy Samurai Soulbuster Gauntlet,Superheavy
35803249,Jinzo - Lord,Jinzo
35809262,Elemental HERO Flame Wingman,Elemental HERO
35815783,Magikey World,Magikey
35817848,Synchro Transmission,
35818851,Shiranui Samurai,Shiranui
35834119,Fish Lamp,
35842855,Pyrorex the Elemental Lord,Elemental Lord
35844557,Sword Ryzeal,Ryzeal
35848254,Photon Lead,Photon
35866404,Grandram,
35870016,Gouki Finishing Move,Gouki
35871958,Ghostrick Festival,Ghostrick
35877582,"Aiwass, the Magistus Spell Spirit",Magistus
35884610,U.A. Powered Jersey,U.A.
35886170,Gogogo Goblindbergh,Goblin
35906693,Shining Draw,Utopia
35911108,Launcher Commander,
35950025,Galaxy Knight,Galaxy-Eyes
35952884,Shooting Quasar Dragon,
35956022,Acidic Downpour,
35960413,Cupid Fore,Cupid
35975813,Terrorking Archfiend,Archfiend
35984222,Ido the Supreme Magical Force,
35989913,Endless Bond,Xyz
35998832,"Zohah, the Ogdoadic Boundless",Ogdoadic
36006208,Fire Lake of the Burning Abyss,Burning Abyss
36010310,"Nunu, the Ogdoadic Remnant",Ogdoadic
36016907,Jack-o-Bolan,
36021814,King of the Skull Servants,Skull Servant
36029076,Hundred-Footed Horror,
36033786,Cyberse Wizard,
36039163,Penguin Knight,Penguin
36042004,Babycerasaurus,
36042825,One-Shot Wand,
36045450,Magicians Unite,
36046926,Sylvan Marshalleaf,Sylvan
36076683,Number 73: Abyss Splash,
36088082,Bull Blader,
36092504,Bayonet Punisher,
36099130,"Zoroa, the Magistus of Flame",Magistus
36099620,Realm of Light,Lightsworn
36100154,Amazoness Fighting Spirit,Amazoness
36107810,Night's End Sorcerer,
36111775,Pendulum Halt,Magician
36114945,"Yuki-Onna, the Icicle Mayakashi",Mayakashi
36119641,Space Mambo,
36121917,Monster Egg,
36148308,Life Extreme,
36151751,Arma Knight,
36183881,Majespecter Tornado,Majespecter
36187051,Rock Band Xenoguitar,
36197902,World Legacy Collapse,World Legacy
36205132,"Filo, Messenger Fur Hire",Fur Hire
36211150,Bitron,
36218106,Hushed Psychic Minister,
36224040,Rank-Up-Magic Zexal Force,Rank-Up-Magic
36227804,Gishki Beast,Gishki
36239585,Ghostrick Fairy,Ghostrick
36247316,The Phantom Knights of Lost Vambrace,Phantom Knights
36256625,Super Vehicroid Jumbo Drill,Roid
36261276,Interdimensional Matter Transporter,
36262024,Black Dragon's Chick,Red-Eyes
36278828,Venom Serpent,Venom
36280194,Backup Soldier,
36304921,Witty Phantom,
36318200,"Uniflora, Mystical Beast of the Forest",Mystical Beast of the Forest
36319131,Fighting Flame Dragon,Flame Swordsman
36320744,"Angelica, Princess of Noble Arms",Noble Arms
36322312,Boot-Up Admiral - Destroyer Dynamo,Boot-Up
36326160,Live☆Twin Ki-sikil,Live☆Twin
36328300,Ultimate Crystal Magic,Crystal Beast
36331074,"Reeze, Whirlwind of Gusto",Gusto
36346532,Paleozoic Cambroraster,Paleozoic
36350300,High Ritual Art,
36352429,Vampire Dragon,Vampire
36354007,Gilford the Lightning,
36361633,Threatening Roar,
36368606,Cynet Refresh,
36376145,Soul Strike,
36378044,Lucky Punch,
36378213,Ambulanceroid,Roid
36400569,Service Puppet Play,Puppet
36405256,Sorciere de Fleur,
36407615,Chaos King Archfiend,Archfiend
36415522,Performapal Pinch Helper,Performapal
36426778,The Phantom Knights of Silent Boots,Phantom Knights
36429703,Raidraptor - Wise Strix,Raidraptor
36436372,Gimmick Puppet Little Soldiers,Gimmick Puppet
36442179,Blackwing - Hurricane the Tornado,Blackwing
36458063,Witch's Strike,
36468556,Ceasefire,
36472900,Sonic Chick,
36484016,Miracle Synchro Fusion,
36492575,Marincess Sea Horse,Marincess
36494597,Teleport Fusion,Fusion
36499284,Fire Formation - Yoko,Fire Formation
36521307,Mathmech Circular,Mathmech
36521459,Malefic Stardust Dragon,Malefic
36523152,Superheavy Samurai Big Waraji,Superheavy
36527535,Performapal Revue Dancer,Performapal
36539330,Jabbing Panda,
36553319,"Farfa, Malebranche of the Burning Abyss",Burning Abyss
36556781,Dragunity Knight - Gormfaobhar,Dragunity
36560997,Core Overclock,Koa'ki Meiru
36562627,Second Coin Toss,
36565699,Mental Seeker,
36569343,Brushfire Knight,
36577931,Despian Tragedy,Despia
36584821,Gren Maju Da Eiza,Maju
36586443,Elemental Recharge,Elemental HERO
36591747,Amaze Attraction Thrill Train,Attraction
36607978,Mystical Moon,
36608728,Saiba the Fighting Swordsmith,
36609518,Evil★Twin Lil-la,Evil★Twin
36614113,D/D Ark,D/D
36623431,Iron Core of Koa'ki Meiru,Koa'ki Meiru
36625827,Destiny HERO - Dread Servant,Destiny HERO
36629203,Ally of Justice Core Destroyer,Ally of Justice
36629635,Dandy Whitelion,
36630403,Shiranui Spectralsword,Shiranui
36637374,Branded Opening,Branded
36643046,Synchron Explorer,Synchron
36668118,Boot Sector Launch,Rokket
36672909,Regenesis Cycle,Regenesis
36687247,T.G. Rush Rhino,T.G.
36690018,Reversal of Fate,Arcana Force
36693940,Designer Frightfur,Edge Imp
36694815,Bitrooper,
36704180,The Phantom Knights of Fragile Armor,Phantom Knights
36708764,Roulette Spider,
36717258,Jurrac Monoloph,Jurrac
36730805,Speedlift,Roid
36733451,Dimensional Alchemist,
36734924,Priestess with Eyes of Blue,Blue-Eyes
36736723,Rush Warrior,
36737092,Synchro Change,
36742774,Synchro World,Synchro
36745317,Vernusylph of the Awakening Forests,Vernusylph
36750412,Magna Drago,
36757171,Evilswarm Bahamut,Lswarm
36768783,"Armillyre, the Starleader Dragon",
36776089,Sky Cavalry Centaurea,
36795102,Crystal Beast Rainbow Dragon,Crystal Beast
36809777,Brutal Beast Battle,
36821538,Ancient Sorcerer,Prophecy
36834155,Photon Pirate,Photon
36841733,Elemental HERO Grandmerge,Elemental HERO
36848764,Sweet Roommaid,
36849933,Megalith Och,Megalith
36857073,Hot Red Dragon Archfiend Bane,Archfiend
36868108,Armored Glass,
36870345,Dragunity Aklys,Dragunity
36890111,Mansion of the Dreadful Dolls,
36894320,Infinite Machine,Timelord
36898537,Metaphys Horus,Metaphys
36904469,Akihiron,
36916401,Battlin' Boxing Spirits,Battlin' Boxer
36920182,Realm Resonance,
36931229,Castle Gate,
36935434,Byroad Sacrifice,
36953371,Superheavy Samurai Ogre Shutendoji,Superheavy
36956512,"Gadarla, the Mystery Dust Kaiju",Kaiju
36970611,PSY-Frame Overload,PSY-Frame
36974120,"Vouiburial, the Dragon Undertaker",
36975314,Crackdown,
36982581,Gishki Nekromirror,Gishki
36995273,Degenerate Circuit,
37006702,Krishnerd Witch,
37007105,Cybersal Cyclone,
37011715,Miraculous Rebirth,
37021315,Primineral Mandstrong,
37038993,"Puralis, the Purple Pyrotile",
37042505,Everlasting Alloy,Jinzo
37043180,D.D. Warrior,D.D.
37053871,Astral Barrier,
37055344,Ghostrick-Go-Round,Ghostrick
37057012,Cyber Ogre 2,
37057743,Brotherhood of the Fire Fist - Lion Emperor,Fire Fist
37061511,Water Leviathan @Ignister,@Ignister
37083210,Cross Counter,
37101832,Gravekeeper's Guard,Gravekeeper's
37104630,Atlantean Heavy Infantry,Atlantean
37115575,Malefic Truth Dragon,Malefic
37115973,Numeral Hunter,
37119142,Code Exporter,Code Talker
37120512,Sword of Dark Destruction,
37129797,Vampire Sucker,Vampire
37132349,Ojama Red,Ojama
37160778,Fairywitch,
37164373,Madolche Queen Tiaramisu,Madolche
37168514,Gorgonic Cerberus,Gorgonic
37169670,Hyper Psychic Blaster/Assault Mode,Assault Mode
37192109,PSY-Framelord Zeta,PSY-Frame
37195861,Elemental HERO Ocean,Elemental HERO
37198732,Level Lifter,
37209439,Dark Contract with Errors,D/D
37231841,Lighten the Load,
37241623,Heraldry Record,Heraldry
37243151,Weather Control,
37256135,Melffy Tag,Melffy
37256334,Performapal Card Gardna,Performapal
37260677,"Zoroa, the Magistus Verethragna",Magistus
37260946,Morphtronic Earfon,Morphtronic
37261776,Salamangreat Violet Chimera,Salamangreat
37265642,Sabersaurus,
37267041,Silent Swordsman LV7,Silent Swordsman
37279508,Number 37: Hope Woven Dragon Spider Shark,
37300735,T.G. Jet Falcon,T.G.
37301660,WINDS OF VICTORY,
37310367,Lockout Gardna,
37313338,Vernusylph and the Changing Season,Vernusylph
37313348,Turtle Tiger,
37313786,Gamble,
37318031,R - Righteous Justice,Elemental HERO
37322745,Naturia Forest,Naturia
37337327,Junk Connector,Junk
37343995,Exosister Martha,Exosister
37349495,Naturia Eggplant,Naturia
37351133,Sky Striker Ace - Roze,Sky Striker
37354507,Ninja Grandmaster Saizo,Ninja
37364101,Stoic Challenge,
37383714,Soul Rope,
37390589,Kunai with Chain,
37405032,Trickstar Aqua Angel,Marincess
37406863,Fengsheng Mirror,
37412656,Hero Blast,Elemental HERO
37414347,F.A. Shining Star GT,F.A.
37421075,Degen-Force,
37421579,Charubin the Fire Knight,
37426272,Materiactor Exareptor,Materiactor
37433748,SPYRAL GEAR - Last Resort,SPYRAL
37436476,Molten Whirlwind Wall,Laval
37440988,Rainbow Overdragon,Crystal Beast
37442336,Cosmic Quasar Dragon,Cosmic Synchro Monster
37444964,Dream Mirror Fantasy,Dream Mirror
37445295,Shaddoll Falco,Shaddoll
37457534,Ancient Gear Tank,Ancient Gear
37458564,Cyberse Contract Witch,Cyber
37469904,Duelist Alliance,Magician
37474917,Catapult Warrior,Junk
