id,name,country,event_date,winner,format,slug,player_count,is_approximate_player_count
3476,Pittsboro WCQ Regional,United States,2025-09-07,Trevor Mclnnes,TCG,pittsboro-wcq-regional-3476,320,True
3477,Ridgeland WCQ Regional,United States,2025-09-07,George Adams,TCG,ridgeland-wcq-regional-3477,80,False
3478,Pereira WCQ Regional,Colombia,2025-08-31,Diego Cifuentes,TCG,pereira-wcq-regional-3478,80,True
3479,YCS London,United Kingdom,2018-10-31,Mirko Zanelli,TCG,ycs-london-3479,1626,False
3480,YCS London,United Kingdom,2019-10-27,Pascal Kihm,TCG,ycs-london-3480,1875,False
3481,Greece National Championships 2013,Greece,2013-06-23,Vassilis Stamatiadis,TCG,greece-national-championships-2013-3481,250,True
3482,Baghdad WCQ Regional,Iraq,2025-09-05,Sajjad Alobaidi,TCG,baghdad-wcq-regional-3482,101,False
3483,Dutch Open Spijkenisse 2025,Netherlands,2025-09-06,Denis P.,TCG,dutch-open-spijkenisse-2025-3483,217,False
3484,Brisbane WCQ Regional,Australia,2025-09-06,Daniel Peck,TCG,brisbane-wcq-regional-3484,56,False
3485,9th Kinta CS,Japan,2025-09-06,しゅん,OCG,9th-kinta-cs-3485,39,True
3486,Saint Nazaire WCQ Regional,France,2025-09-06,,TCG,saint-nazaire-wcq-regional-3486,150,True
3487,Tirana WCQ Regional,Albania,2025-09-07,Malber B.,TCG,tirana-wcq-regional-3487,38,False
3488,China City Tour 2025 - Zhengzhou station,China,2025-09-06,小小新秀@Qin,OCG,china-city-tour-2025-zhengzhou-station-3488,497,True
3489,3 vs 3 Rider Cup,Japan,2025-09-06,世界応援,OCG,3-vs-3-rider-cup-3489,72,True
3490,Prato WCQ Regional,Italy,2023-04-02,,TCG,prato-wcq-regional-3490,100,True
3491,YCS Denver,United States,2017-04-09,Anderson Tsang,TCG,ycs-denver-3491,716,False
3492,Philadelphia WCQ Regional,United States,2025-09-13,Matthew Jesse McRae,TCG,philadelphia-wcq-regional-3492,522,False
3493,Los Angeles WCQ Regional,United States,2025-09-13,Luis Cabrera,TCG,los-angeles-wcq-regional-3493,550,True
3494,The Side Deck Remote Duel WCQ Regional,United States,2025-09-14,Dominic Roy Furr,TCG,the-side-deck-remote-duel-wcq-regional-3494,150,True
3495,Yuma WCQ Regional,United States,2025-09-14,Carlos Alejandro Terrazas Hernandez,TCG,yuma-wcq-regional-3495,150,True
3496,Saint Peters WCQ Regional,United States,2025-09-13,Daniel Cardno,TCG,saint-peters-wcq-regional-3496,200,True
3497,Kenner WCQ Regional,United States,2025-09-13,,TCG,kenner-wcq-regional-3497,49,False
3498,Oklahoma WCQ Regional,United States,2025-09-13,James Conacher IV,TCG,oklahoma-wcq-regional-3498,300,True
3499,Montecatini Terme WCQ Regional,Italy,2018-09-16,Fabio Pieraccioli,TCG,montecatini-terme-wcq-regional-3499,32,False
3500,Bulgarian Open Sofia 2025,Bulgaria,2025-09-13,Boris Iliev,TCG,bulgarian-open-sofia-2025-3500,180,True
3501,Stuttgart WCQ Regional,Germany,2025-09-13,Philip Weidinger,TCG,stuttgart-wcq-regional-3501,484,False
3502,Dresden WCQ Regional,Germany,2025-09-13,Tim Gräfe,TCG,dresden-wcq-regional-3502,107,True
3503,Bilbao WCQ Regional,Spain,2025-09-13,Inaki,TCG,bilbao-wcq-regional-3503,63,False
3504,Cardiff WCQ Regional,United Kingdom,2025-09-13,Felix Hamilton,TCG,cardiff-wcq-regional-3504,128,True
3505,Bern WCQ Regional,Switzerland,2025-09-13,,TCG,bern-wcq-regional-3505,200,True
3506,Galway WCQ Regional,Ireland,2025-09-13,Alex Sargent,TCG,galway-wcq-regional-3506,150,True
3507,Lisboa WCQ Regional,Portugal,2025-09-13,Ian Azevedo,TCG,lisboa-wcq-regional-3507,50,False
3508,Lübeck WCQ Regional,Germany,2025-09-14,,TCG,lübeck-wcq-regional-3508,100,True
3509,Perugia WCQ Regional,Italy,2025-09-14,Flaminio Rossi,TCG,perugia-wcq-regional-3509,109,False
3510,Stradella WCQ Regional,Italy,2025-09-14,AndreaP96,TCG,stradella-wcq-regional-3510,65,True
3511,Salerno WCQ Regional,Italy,2025-09-14,Kevin De Rosa,TCG,salerno-wcq-regional-3511,90,False
3512,Saint Jacques WCQ Regional,France,2025-09-14,,TCG,saint-jacques-wcq-regional-3512,300,True
3513,Angers WCQ Regional,France,2025-09-14,,TCG,angers-wcq-regional-3513,186,False
3514,Poznan WCQ Regional,Poland,2025-09-14,Erik Nierwinski,TCG,poznan-wcq-regional-3514,41,False
3515,Zoetermeer WCQ Regional,Netherlands,2025-09-14,Laurens Steel,TCG,zoetermeer-wcq-regional-3515,65,False
3516,Nottingham WCQ Regional,United Kingdom,2025-09-14,Josh Kelly,TCG,nottingham-wcq-regional-3516,78,False
3517,La Paz WCQ Regional,Bolivia,2025-12-06,Erik Rocabado,TCG,la-paz-wcq-regional-3517,120,True
3518,Brasília WCQ Regional,Brazil,2025-09-13,Luis Fernando Castro,TCG,brasília-wcq-regional-3518,38,False
3519,Puebla WCQ Regional,Mexico,2025-09-13,Julian Saul Galvan Mendieta,TCG,puebla-wcq-regional-3519,270,False
3520,Rio de Janeiro WCQ Regional,Brazil,2025-09-14,Thor Salgado,TCG,rio-de-janeiro-wcq-regional-3520,80,True
3521,Caruaru WCQ Regional,Brazil,2025-09-14,Rafael Jose Rodriguez de Souza,TCG,caruaru-wcq-regional-3521,100,True
3522,Tunja WCQ Regional,Colombia,2025-09-14,Mauricio Duque Pinzon,TCG,tunja-wcq-regional-3522,120,True
3523,Alajuela WCQ Regional,Costa Rica,2025-09-14,,TCG,alajuela-wcq-regional-3523,400,True
3524,Dunedin WCQ Regional,New Zealand,2025-09-13,Tamatea P.,TCG,dunedin-wcq-regional-3524,34,True
3525,Legendary AE Tournament,Viet Nam,2025-08-17,Lê Khắc Hùng,OCG-AE,legendary-ae-tournament-3525,16,True
3526,Auckland WCQ Regional,New Zealand,2025-09-06,Cory Lewis,TCG,auckland-wcq-regional-3526,50,True
3527,Ranking Tournament Multitoys Kelapa Gading,Indonesia,2025-08-26,Kevin Haryono,OCG-AE,ranking-tournament-multitoys-kelapa-gading-3527,12,True
3528,Vitrolles WCQ Regional,France,2025-09-13,Timothe Grousset,TCG,vitrolles-wcq-regional-3528,150,True
3529,Sini Duduk Ranking Tournament AE,Indonesia,2025-08-26,Ghaza Arivano,OCG-AE,sini-duduk-ranking-tournament-ae-3529,13,True
3530,Bègles WCQ Regional,France,2025-09-14,Merik Naïf,TCG,bègles-wcq-regional-3530,64,True
3531,Legendary AE Tournament,Viet Nam,2025-08-29,Lê Minh Quang,OCG-AE,legendary-ae-tournament-3531,16,True
3532,54th RAM Cup,Japan,2025-09-13,唐変木A,OCG,54th-ram-cup-3532,50,True
3533,3 vs 3  FuwaDora CS,Japan,2025-09-14,こういち,OCG,3-vs-3-fuwadora-cs-3533,246,True
3534,Fecamp WCQ Regional,France,2025-09-14,,TCG,fecamp-wcq-regional-3534,80,True
3535,2nd Gokoku CS 3 vs 3,Japan,2025-09-14,7月7日は出勤日,OCG,2nd-gokoku-cs-3-vs-3-3535,54,True
3536,Caissargues WCQ Regional,France,2025-09-20,,TCG,caissargues-wcq-regional-3536,256,True
3537,Taranto WCQ Regional,Italy,2025-09-20,Domenico Tievoli,TCG,taranto-wcq-regional-3537,100,True
3538,Burgos WCQ Regional,Spain,2025-09-20,Georgi Danev,TCG,burgos-wcq-regional-3538,80,False
3539,München WCQ Regional,Germany,2025-09-20,Johannes Bauer,TCG,münchen-wcq-regional-3539,247,False
3540,St. Austell WCQ Regional,United Kingdom,2025-09-20,Jack Murdoch,TCG,st-austell-wcq-regional-3540,32,True
3541,Vicenza WCQ Regional,Italy,2025-09-21,Nicolò Comito,TCG,vicenza-wcq-regional-3541,100,True
3542,Dortmund WCQ Regional,Germany,2025-09-21,Batuhan Can,TCG,dortmund-wcq-regional-3542,121,False
3543,Charleroi WCQ Regional,Belgium,2025-09-21,Gioachino G.,TCG,charleroi-wcq-regional-3543,100,True
3544,Osnabrück WCQ Regional,Germany,2025-09-21,Mave,TCG,osnabrück-wcq-regional-3544,128,False
3545,Rimini WCQ Regional,Italy,2025-09-21,Gegsactly,TCG,rimini-wcq-regional-3545,99,False
3546,Barcelona WCQ Regional,Spain,2025-09-21,Antonio Oliva,TCG,barcelona-wcq-regional-3546,49,False
3547,Wakefield WCQ Regional,United Kingdom,2025-09-21,Oden Chaikin-Rush,TCG,wakefield-wcq-regional-3547,96,False
3548,Leipzig WCQ Regional,Germany,2025-09-21,Jack Verma,TCG,leipzig-wcq-regional-3548,120,True
3549,Strasbourg WCQ Regional,France,2025-09-21,Hakan Yozgat,TCG,strasbourg-wcq-regional-3549,150,True
3550,Le Kremlin-Bicêtre WCQ Regional,France,2025-09-21,Maxime Bluy,TCG,le-kremlin-bicêtre-wcq-regional-3550,264,False
3551,5th Kokucho CS 1st Anniversary,Japan,2025-09-14,Aizaβ.れおん,OCG,5th-kokucho-cs-1st-anniversary-3551,34,True
3552,Super Memory Card Tournament,China,2025-09-13,,OCG,super-memory-card-tournament-3552,35,True
3553,Gray Flow Card Shop Tournament,China,2025-09-13,布谷鸟的侵染,OCG,gray-flow-card-shop-tournament-3553,36,True
3554,Ioannina WCQ Regional,Greece,2025-09-13,Giannis Kolokas,TCG,ioannina-wcq-regional-3554,15,False
3555,Irakleio WCQ Regional,Greece,2025-09-20,Stathis Psilos,TCG,irakleio-wcq-regional-3555,34,True
3556,Preston WCQ Regional,United Kingdom,2025-09-20,Keelan McAvoy,TCG,preston-wcq-regional-3556,79,False
3557,Nimes WCQ Regional,France,2025-09-21,Pierre Burgals,TCG,nimes-wcq-regional-3557,159,False
3558,Al-Sharqia WCQ Regional,Saudi Arabia,2025-09-19,Abdulrahman Oarmalah,TCG,al-sharqia-wcq-regional-3558,50,False
3559,Novi Sad WCQ Regional,Serbia,2025-09-21,Marko Miškov,TCG,novi-sad-wcq-regional-3559,58,False
3560,Cabravoladora Master Duel Challenger Cup,United Kingdom,2025-07-25,justinian1453,Master Duel,cabravoladora-master-duel-challenger-cup-3560,128,False
3561,Emre Master Duel Challenger Cup,United Kingdom,2025-07-23,kaito0363,Master Duel,emre-master-duel-challenger-cup-3561,128,False
3562,Josh Master Duel Challenger Cup,United Kingdom,2025-08-01,ohimi1337,Master Duel,josh-master-duel-challenger-cup-3562,128,False
3563,Cabravoladora Master Duel Challenger Cup,United Kingdom,2025-08-10,mitrou,Master Duel,cabravoladora-master-duel-challenger-cup-3563,128,False
3564,Josh Master Duel Challenger Cup,United Kingdom,2025-08-16,chaosslime,Master Duel,josh-master-duel-challenger-cup-3564,128,False
3565,Lampi Master Duel Challenger Cup,United Kingdom,2025-08-15,saso1540,Master Duel,lampi-master-duel-challenger-cup-3565,128,False
3566,Cabravoladora Master Duel Challenger Cup,United Kingdom,2025-08-22,scarblack,Master Duel,cabravoladora-master-duel-challenger-cup-3566,128,False
3567,Vohlt Master Duel Challenger Cup,United Kingdom,2025-08-24,jz8221,Master Duel,vohlt-master-duel-challenger-cup-3567,128,False
3568,Vohlt Master Duel Challenger Cup,United Kingdom,2025-09-05,rixia,Master Duel,vohlt-master-duel-challenger-cup-3568,128,False
3569,RJay Master Duel Challenger Cup Asia Spring,China,2025-06-08,cutesnail,TCG,rjay-master-duel-challenger-cup-asia-spring-3569,512,False
3570,Zouloux Master Duel Challenger Cup,United Kingdom,2025-08-03,scarblack,Master Duel,zouloux-master-duel-challenger-cup-3570,256,False
3571,Emre Master Duel Challenger Cup,United Kingdom,2025-08-17,betmecha,Master Duel,emre-master-duel-challenger-cup-3571,256,False
3572,Vohlt Master Duel Challenger Cup,United Kingdom,2025-08-02,scarblack,Master Duel,vohlt-master-duel-challenger-cup-3572,256,False
3573,Vohlt Master Duel Challenger Cup,United Kingdom,2025-07-30,pjim,Master Duel,vohlt-master-duel-challenger-cup-3573,128,False
3574,Zouloux Master Duel Challenger Cup,United Kingdom,2025-09-07,mmmaybach,Master Duel,zouloux-master-duel-challenger-cup-3574,512,False
3575,Yu-Gi-Oh! Master Duel Challenger Cup Asia Summer,China,2025-08-22,naisa2786,Master Duel,yu-gi-oh-master-duel-challenger-cup-asia-summer-3575,128,False
3576,Yu-Gi-Oh! Master Duel Challenger Cup Asia Summer,China,2025-08-17,tony00306,Master Duel,yu-gi-oh-master-duel-challenger-cup-asia-summer-3576,128,False
3577,Yu-Gi-Oh! Master Duel Challenger Cup Asia Summer,China,2025-08-15,Seol,Master Duel,yu-gi-oh-master-duel-challenger-cup-asia-summer-3577,128,False
3578,Yu-Gi-Oh! Master Duel Challenger Cup Asia Summer,China,2025-08-23,handsome jack,Master Duel,yu-gi-oh-master-duel-challenger-cup-asia-summer-3578,512,False
3579,Yu-Gi-Oh! Master Duel Challenger Cup Asia Summer,China,2025-09-05,그리드,Master Duel,yu-gi-oh-master-duel-challenger-cup-asia-summer-3579,128,False
3580,Yu-Gi-Oh! Master Duel Challenger Cup Asia Summer,China,2025-09-13,qwerty,TCG,yu-gi-oh-master-duel-challenger-cup-asia-summer-3580,128,False
3581,Yu-Gi-Oh! Master Duel Challenger Cup Asia Summer,China,2025-09-10,그리드,Master Duel,yu-gi-oh-master-duel-challenger-cup-asia-summer-3581,128,False
3582,Yu-Gi-Oh! Master Duel Challenger Cup Asia Summer,China,2025-09-12,習近平,Master Duel,yu-gi-oh-master-duel-challenger-cup-asia-summer-3582,128,False
3583,3v3 Yu-Gi-Oh! Master Duel Challenger Cup,United Kingdom,2025-09-12,JOHN,Master Duel,3v3-yu-gi-oh-master-duel-challenger-cup-3583,96,False
3584,Houston WCQ Regional,United States,2025-09-27,Javon Payne,TCG,houston-wcq-regional-3584,500,True
3585,Yuma WCQ Regional,United States,2025-09-27,,TCG,yuma-wcq-regional-3585,200,True
3586,Des Moines WCQ Regional,United States,2025-09-26,Corin Lozano,TCG,des-moines-wcq-regional-3586,270,True
3587,Novi Beograd WCQ Regional,Serbia,2025-09-28,Simeon Car,TCG,novi-beograd-wcq-regional-3587,57,False
3588,The Side Deck Remote Duel WCQ Regional,United States,2025-09-28,Yuhang Li,TCG,the-side-deck-remote-duel-wcq-regional-3588,87,False
3589,YCS Lille,France,2025-09-27,Diego Zilia,TCG,ycs-lille-3589,2249,False
3590,YCS Lima,Peru,2025-09-27,Steven Trifunoski,TCG,ycs-lima-3590,480,False
3591,Richmond WCQ Regional,United States,2025-09-27,Ryan Small,TCG,richmond-wcq-regional-3591,150,False
3593,Farfa's Genesys Open,United Kingdom,2025-09-27,.pandorah,Genesys,farfa-s-genesys-open-3593,250,False
3594,2nd Japan Championship 2025 Team Tournament Tokyo Qualifier,Japan,2025-09-27,リュウ,OCG,2nd-japan-championship-2025-team-tournament-tokyo-qualifier-3594,384,True
3595,The 9th Nanjing Normal University Opening Cup,China,2025-09-27,ln融合,OCG,the-9th-nanjing-normal-university-opening-cup-3595,36,True
3596,EU Remote Duel YCS,United Kingdom,2021-12-12,Michail Patouchas,TCG,eu-remote-duel-ycs-3596,718,False
3597,Super Memory Card Suzhou Store,China,2025-09-27,闪刀,OCG,super-memory-card-suzhou-store-3597,32,True
3598,7th Fuwadora Cup,Japan,2025-09-28,横と勝つ,OCG,7th-fuwadora-cup-3598,99,True
3599,Duelist Mainland Store Tournament,China,2025-09-27,,OCG,duelist-mainland-store-tournament-3599,40,True
3600,South China Agricultural University Opening Cup,China,2025-09-28,,OCG,south-china-agricultural-university-opening-cup-3600,40,True
3601,YCS Anaheim,United States,2025-10-04,Kamal Crooks-Valdez,TCG,ycs-anaheim-3601,1636,False
3602,San Luis Potosi WCQ Regional,Mexico,2025-10-04,Luis Abraham Gavia Freyre,TCG,san-luis-potosi-wcq-regional-3602,85,False
3603,Chaguanas WCQ Regional,Trinidad and Tobago,2025-10-05,Sanjay Manoo,TCG,chaguanas-wcq-regional-3603,200,True
3604,Goodlettsville WCQ Regional,United States,2025-10-04,Stephen Farmer,TCG,goodlettsville-wcq-regional-3604,250,True
3605,Magdeburg WCQ Regional,Germany,2025-10-04,Lennard Klein,TCG,magdeburg-wcq-regional-3605,150,True
3606,Valencia WCQ Regional,Spain,2025-10-04,Georgi Danev,TCG,valencia-wcq-regional-3606,100,True
3607,Grantham WCQ Regional,United Kingdom,2025-10-04,Khaled Kbies,TCG,grantham-wcq-regional-3607,125,True
3608,Ljubljana WCQ Regional,Slovenia,2025-10-05,Jošt Kadiš,TCG,ljubljana-wcq-regional-3608,65,False
3609,Haikou Champion Card,China,2025-10-01,明久,OCG,haikou-champion-card-3609,39,True
3610,Remote Duel YCS North America II 2022,United States,2022-02-27,Paulie Aronson,TCG,remote-duel-ycs-north-america-ii-2022-3610,700,False
3612,Qidian Cards celebrates National Day,China,2025-10-02,御船千早爱音箱蟀侠,OCG,qidian-cards-celebrates-national-day-3612,100,True
3613,Switzerland Open Bern 2025,Switzerland,2025-10-04,Aqeel Mubarak,TCG,switzerland-open-bern-2025-3613,206,False
3614,Haikou Champion Card,China,2025-10-03,kumo,OCG,haikou-champion-card-3614,72,True
3615,Genesys Invitational Anaheim,United States,2025-10-05,Edwin Martin Strom IV,Genesys,genesys-invitational-anaheim-3615,45,False
3616,Dragon Road Card Tournament,China,2025-10-03,,OCG,dragon-road-card-tournament-3616,46,True
3617,Beijing Weibo In Cup,China,2025-10-03,,OCG,beijing-weibo-in-cup-3617,104,True
3618,2nd Tel CS,Japan,2025-10-05,ヴェノムアマガサさん,OCG,2nd-tel-cs-3618,65,True
3619,Wuhan Qidian Cards Store,China,2025-10-04,,OCG,wuhan-qidian-cards-store-3619,40,True
3620,10th kinta CS in YOKOHAMA,Japan,2025-10-04,CZPON,OCG,10th-kinta-cs-in-yokohama-3620,63,True
3621,Hot Pot Sheep Card Store Tournament,China,2025-10-04,,OCG,hot-pot-sheep-card-store-tournament-3621,90,True
3622,YCS São Paulo,Brazil,2025-10-11,Joaquin Pojaghi,TCG,ycs-são-paulo-3622,550,False
3623,Christchurch WCQ Regional,New Zealand,2025-10-10,Michael Soper,TCG,christchurch-wcq-regional-3623,48,True
3624,Boise WCQ Regional,United States,2025-10-11,Isaias Estrada,TCG,boise-wcq-regional-3624,37,False
3625,Fargo WCQ Regional,United States,2025-10-11,Mart Aguila,TCG,fargo-wcq-regional-3625,120,True
3626,Calgary WCQ Regional,Canada,2025-10-11,Ziju Zhang,TCG,calgary-wcq-regional-3626,67,False
3627,Coatzacoalcos WCQ Regional,Mexico,2025-10-12,Cesar Giovanny Victoria Betanzos,TCG,coatzacoalcos-wcq-regional-3627,85,False
3628,Ciudad de Panama WCQ Regional,Panama,2025-10-12,Douglas Gutierrez,TCG,ciudad-de-panama-wcq-regional-3628,90,True
3629,San Pedro Sula WCQ Regional,Honduras,2025-10-12,Eduardo Maldonado,TCG,san-pedro-sula-wcq-regional-3629,150,True
3630,Rennes WCQ Regional,France,2025-10-12,Guillaume Humbert,TCG,rennes-wcq-regional-3630,150,True
3631,Ecublens WCQ Regional,Switzerland,2025-10-12,Alexandre Petitjean,TCG,ecublens-wcq-regional-3631,100,True
3632,Genesys Invitational São Paulo,Brazil,2025-10-12,Felipe Rato,Genesys,genesys-invitational-são-paulo-3632,40,True
3633,Hamilton WCQ Regional,New Zealand,2025-09-21,Ash M.,TCG,hamilton-wcq-regional-3633,40,True
3634,Lucky Store Tournament,China,2025-10-04,,OCG,lucky-store-tournament-3634,32,True
3635,Tomodachi Card Game W Bogor Duelist Community,Indonesia,2025-07-08,walk,OCG-AE,tomodachi-card-game-w-bogor-duelist-community-3635,14,True
3636,Ericfun Ranking,Malaysia,2025-10-03,Herry,OCG-AE,ericfun-ranking-3636,13,True
3637,Toy Shogun Pods,Philippines,2025-10-03,Rod,OCG-AE,toy-shogun-pods-3637,14,True
3638,Triple Tactics TCG Ranking,Singapore,2025-10-03,Wallace,OCG-AE,triple-tactics-tcg-ranking-3638,15,True
3639,Gaia Card Game Sanctuary Ranking,Malaysia,2025-10-04,Aiden Hoong,OCG-AE,gaia-card-game-sanctuary-ranking-3639,13,True
3640,Rowell Ranking,Singapore,2025-10-04,Sui Kai,OCG-AE,rowell-ranking-3640,16,True
3641,Toysbar Ranking,Malaysia,2025-10-05,Herry Hong,OCG-AE,toysbar-ranking-3641,10,True
3642,ARKEN CardZone Pods,Philippines,2025-10-05,MJ Buebo,OCG-AE,arken-cardzone-pods-3642,16,True
3643,Headquarter Hobbies and Card Games Ranking,Indonesia,2025-10-05,Muhammad Fadillah Zulkarnaen Pramadi,OCG-AE,headquarter-hobbies-and-card-games-ranking-3643,9,False
3644,Tomodachi Card Gaming X Bogor Duelist Community Ranking,Indonesia,2025-10-05,Ramadhan Putra Mahakam,OCG-AE,tomodachi-card-gaming-x-bogor-duelist-community-ranking-3644,10,True
3645,JRW Hobby Station Ranking,Singapore,2025-10-05,Seah,OCG-AE,jrw-hobby-station-ranking-3645,16,True
3646,Xing Yi Fa Ji Toy King Ranking,Taiwan,2025-10-05,,OCG-AE,xing-yi-fa-ji-toy-king-ranking-3646,10,True
3647,TING TONG Enterprise Ranking,Malaysia,2025-10-06,Wai Hong,OCG-AE,ting-tong-enterprise-ranking-3647,8,True
3648,Riezz Shop Ranking,Indonesia,2025-10-06,Yami Yudis,OCG-AE,riezz-shop-ranking-3648,6,True
3649,Iki Cardshop Ranking,Indonesia,2025-10-07,,OCG-AE,iki-cardshop-ranking-3649,16,True
3650,Arena Group Ltd Ranking,Hong Kong,2025-10-09,Michael Abner,OCG-AE,arena-group-ltd-ranking-3650,9,True
3651,RaVen's Play Center Pods,Philippines,2025-10-05,Zed,OCG-AE,raven-s-play-center-pods-3651,14,True
3652,Japan Gacha Pods,Philippines,2025-10-04,Frederico David,OCG-AE,japan-gacha-pods-3652,12,True
3653,TopDeck CS Ranking,Hong Kong,2025-10-02,,OCG-AE,topdeck-cs-ranking-3653,11,True
3654,Oztet Ranking,Hong Kong,2025-10-11,,OCG-AE,oztet-ranking-3654,16,True
3655,Spanish Open Madrid 2025,Spain,2025-10-10,Georgi Danev,TCG,spanish-open-madrid-2025-3655,300,True
3656,24th Koi CS,Japan,2025-10-05,にこれキングダム,OCG,24th-koi-cs-3656,51,True
3657,12th Mogi Cup Individual Tournament,Japan,2025-10-12,いちがつ,OCG,12th-mogi-cup-individual-tournament-3657,36,True
3658,Cardmaster Ranking,Taiwan,2025-10-03,健条鄧,OCG-AE,cardmaster-ranking-3658,19,True
3659,Aqua Card Games - Cavite Ranking,Philippines,2025-10-12,Mark Christopher Angco,OCG-AE,aqua-card-games-cavite-ranking-3659,9,True
