banlist_id,card_id,card_name,status
31,84749824,Solemn Warning,Limited
31,85087012,Card Trooper,Semi-Limited
31,85103922,Artifact Moralltach,Limited
31,85138716,Rescue Rabbit,Limited
31,85602018,Last Will,Forbidden
31,87910978,Brain Control,Forbidden
31,88264978,Red-Eyes Darkness Metal Dragon,Limited
31,89185742,"Lightning, Dragon Ruler of Drafts",Forbidden
31,89399912,"Tempest, Dragon Ruler of Storms",Limited
31,90411554,"Redox, Dragon Ruler of Boulders",Limited
31,90953320,T.G. Hyper Librarian,Limited
31,91020571,"Reactan, Dragon Ruler of Pebbles",Forbidden
31,91623717,Chain Strike,Semi-Limited
31,93016201,Royal Oppression,Forbidden
31,93369354,Fishborg Blaster,Forbidden
31,94192409,Compulsory Evacuation Device,Limited
31,94886282,Charge of the Light Brigade,Limited
31,95308449,Final Countdown,Limited
31,96782886,Mind Master,Forbidden
31,97997309,Spellbook of Fate,Limited
31,98777036,Tragoedia,Semi-Limited
31,99177923,Infernity Archfiend,Limited
32,423585,Summoner Monk,Semi-Limited
32,1475311,Allure of Darkness,Limited
32,2295440,One for One,Limited
32,3078576,Yata-Garasu,Forbidden
32,3280747,Sixth Sense,Forbidden
32,4031928,Change of Heart,Forbidden
32,5851097,Vanity's Emptiness,Limited
32,6148016,Geargiagear,Limited
32,7902349,Left Arm of the Forbidden One,Limited
32,8124921,Right Leg of the Forbidden One,Limited
32,8131171,Sinister Serpent,Limited
32,9059700,Infernity Barrier,Limited
32,9596126,Chaos Sorcerer,Semi-Limited
32,10802915,Tour Guide From the Underworld,Limited
32,11877465,Evigishki Mind Augus,Limited
32,12580477,Raigeki,Limited
32,14087893,Book of Moon,Limited
32,14878871,Rescue Cat,Forbidden
32,14943837,Debris Dragon,Limited
32,15341821,Dandylion,Limited
32,15854426,Divine Wind of Mist Valley,Limited
32,16226786,Night Assailant,Limited
32,17078030,Wall of Revealing Light,Limited
32,17375316,Confiscation,Forbidden
32,17484499,Exchange of the Spirit,Limited
32,17639150,Saqlifice,Limited
32,18144507,Harpie's Feather Duster,Forbidden
32,19613556,Heavy Storm,Forbidden
32,20663556,Substitoad,Forbidden
32,21593977,Makyura the Destructor,Forbidden
32,23171610,Limiter Removal,Limited
32,23557835,Dimension Fusion,Forbidden
32,26202165,Sangan,Forbidden
32,26400609,"Tidal, Dragon Ruler of Waterfalls",Forbidden
32,26674724,Nekroz of Brionac,Semi-Limited
32,27174286,Return from the Different Dimension,Forbidden
32,27770341,Super Rejuvenation,Forbidden
32,27970830,Gateway of the Six,Forbidden
32,28297833,Necroface,Semi-Limited
32,28566710,Last Turn,Forbidden
32,29401950,Bottomless Trap Hole,Limited
32,29762407,Temple of the Kings,Limited
32,29843091,Ojama Trio,Semi-Limited
32,29981921,Legendary Six Samurai - Shi En,Semi-Limited
32,30241314,Macro Cosmos,Limited
32,32646477,Dark Strike Fighter,Limited
32,32723153,Magical Explosion,Limited
32,33184167,Tribe-Infecting Virus,Forbidden
32,33396948,Exodia the Forbidden One,Limited
32,33508719,Morphing Jar,Forbidden
32,33782437,One Day of Peace,Limited
32,34124316,Cyber Jar,Forbidden
32,34206604,Magical Scientist,Forbidden
32,34906152,Mass Driver,Forbidden
32,35316708,Time Seal,Forbidden
32,36468556,Ceasefire,Semi-Limited
32,37520316,Mind Control,Limited
32,37742478,Honest,Semi-Limited
32,40044918,Elemental HERO Stratos,Forbidden
32,40737112,Dark Magician of Chaos,Forbidden
32,41420027,Solemn Judgment,Forbidden
32,41482598,Mirage of Nightmare,Forbidden
32,42703248,Giant Trunade,Forbidden
32,42829885,The Forceful Sentry,Forbidden
32,43040603,Monster Gate,Limited
32,44519536,Left Leg of the Forbidden One,Limited
32,44763025,Delinquent Duo,Forbidden
32,44910027,Victory Dragon,Forbidden
32,45222299,Evigishki Gustkraken,Limited
32,45305419,Symbol of Heritage,Limited
32,45725480,Sacred Sword of Seven Stars,Semi-Limited
32,45986603,Snatch Steal,Forbidden
32,46052429,Advanced Ritual Art,Semi-Limited
32,46411259,Metamorphosis,Forbidden
32,46448938,Spellbook of Judgment,Forbidden
32,48130397,Super Polymerization,Forbidden
32,48976825,Burial from a Different Dimension,Limited
32,50321796,"Brionac, Dragon of the Ice Barrier",Forbidden
32,52687916,"Trishula, Dragon of the Ice Barrier",Forbidden
32,53129443,Dark Hole,Semi-Limited
32,53582587,Torrential Tribute,Limited
32,53804307,"Blaster, Dragon Ruler of Infernos",Forbidden
32,54447022,Soul Charge,Limited
32,54719828,Number 16: Shock Master,Forbidden
32,54974237,Eradicator Epidemic Virus,Limited
32,55144522,Pot of Greed,Forbidden
32,56570271,Destiny HERO - Disk Commander,Forbidden
32,57585212,Self-Destruct Button,Forbidden
32,57728570,Crush Card Virus,Limited
32,57953380,Card of Safe Return,Forbidden
32,59297550,Wind-Up Magician,Limited
32,60682203,Cold Wave,Forbidden
32,61740673,Imperial Order,Forbidden
32,62265044,Dragon Ravine,Limited
32,63519819,Thousand-Eyes Restrict,Forbidden
32,64034255,Genex Ally Birdman,Limited
32,64697231,Trap Dustshoot,Forbidden
32,65192027,Dark Armed Dragon,Limited
32,65518099,Qliphort Scout,Semi-Limited
32,66957584,Infernity Launcher,Limited
32,67169062,Pot of Avarice,Forbidden
32,67441435,Glow-Up Bulb,Limited
32,68184115,Inzektor Dragonfly,Limited
32,69015963,Cyber-Stein,Forbidden
32,69207766,Inzektor Hornet,Limited
32,69243953,Butterfly Dagger - Elma,Forbidden
32,70583986,"Dewloren, Tiger King of the Ice Barrier",Limited
32,70828912,Premature Burial,Forbidden
32,70903634,Right Arm of the Forbidden One,Limited
32,71564252,Thunder King Rai-Oh,Limited
32,72405967,Royal Tribute,Limited
32,72892473,Card Destruction,Forbidden
32,72989439,Black Luster Soldier - Envoy of the Beginning,Limited
32,73599290,Soul Drain,Limited
32,74191942,Painful Choice,Forbidden
32,74311226,Atlantean Dragoons,Limited
32,74845897,Rekindling,Limited
32,75500286,Gold Sarcophagus,Limited
32,77565204,Future Fusion,Forbidden
32,78010363,Witch of the Black Forest,Forbidden
32,78706415,Fiber Jar,Forbidden
32,78868119,Deep Sea Diva,Limited
32,79106360,Morphing Jar #2,Forbidden
32,79571449,Graceful Charity,Forbidden
32,80344569,Neo-Spacian Grand Mole,Limited
32,80604092,Ultimate Offering,Forbidden
32,81122844,Wind-Up Carrier Zenmaity,Forbidden
32,81439173,Foolish Burial,Limited
32,81674782,Dimensional Fissure,Limited
32,82301904,Chaos Emperor Dragon - Envoy of the End,Forbidden
32,82732705,Skill Drain,Limited
32,83555666,Ring of Destruction,Limited
32,83764719,Monster Reborn,Forbidden
32,84749824,Solemn Warning,Limited
32,85087012,Card Trooper,Semi-Limited
32,85103922,Artifact Moralltach,Limited
32,85138716,Rescue Rabbit,Limited
32,85602018,Last Will,Forbidden
32,87910978,Brain Control,Forbidden
32,88264978,Red-Eyes Darkness Metal Dragon,Limited
32,89399912,"Tempest, Dragon Ruler of Storms",Forbidden
32,90411554,"Redox, Dragon Ruler of Boulders",Forbidden
32,90953320,T.G. Hyper Librarian,Limited
32,91623717,Chain Strike,Semi-Limited
32,93016201,Royal Oppression,Forbidden
32,93369354,Fishborg Blaster,Forbidden
32,94192409,Compulsory Evacuation Device,Limited
32,94886282,Charge of the Light Brigade,Semi-Limited
32,95308449,Final Countdown,Limited
32,96729612,Preparation of Rites,Limited
32,96782886,Mind Master,Forbidden
32,97997309,Spellbook of Fate,Limited
32,98777036,Tragoedia,Semi-Limited
32,99177923,Infernity Archfiend,Limited
33,423585,Summoner Monk,Semi-Limited
33,1475311,Allure of Darkness,Limited
33,2295440,One for One,Limited
33,3078576,Yata-Garasu,Forbidden
33,3280747,Sixth Sense,Forbidden
33,4031928,Change of Heart,Forbidden
33,5851097,Vanity's Emptiness,Limited
33,6148016,Geargiagear,Limited
33,7902349,Left Arm of the Forbidden One,Limited
33,8124921,Right Leg of the Forbidden One,Limited
33,8903700,Djinn Releaser of Rituals,Forbidden
33,9059700,Infernity Barrier,Limited
33,9596126,Chaos Sorcerer,Semi-Limited
33,10802915,Tour Guide From the Underworld,Limited
33,11877465,Evigishki Mind Augus,Limited
33,12580477,Raigeki,Limited
33,14087893,Book of Moon,Limited
33,14878871,Rescue Cat,Forbidden
33,14943837,Debris Dragon,Limited
33,15341821,Dandylion,Limited
33,15854426,Divine Wind of Mist Valley,Limited
33,16226786,Night Assailant,Limited
33,17078030,Wall of Revealing Light,Limited
33,17375316,Confiscation,Forbidden
33,17639150,Saqlifice,Limited
33,18144507,Harpie's Feather Duster,Forbidden
33,19613556,Heavy Storm,Forbidden
33,20663556,Substitoad,Forbidden
33,21593977,Makyura the Destructor,Forbidden
33,23171610,Limiter Removal,Limited
33,23557835,Dimension Fusion,Forbidden
33,26202165,Sangan,Forbidden
33,26400609,"Tidal, Dragon Ruler of Waterfalls",Forbidden
33,26674724,Nekroz of Brionac,Semi-Limited
33,27174286,Return from the Different Dimension,Forbidden
33,27770341,Super Rejuvenation,Forbidden
33,27970830,Gateway of the Six,Forbidden
33,28297833,Necroface,Semi-Limited
33,28566710,Last Turn,Forbidden
33,29401950,Bottomless Trap Hole,Limited
33,29843091,Ojama Trio,Semi-Limited
33,29981921,Legendary Six Samurai - Shi En,Semi-Limited
33,30241314,Macro Cosmos,Limited
33,32723153,Magical Explosion,Limited
33,33184167,Tribe-Infecting Virus,Forbidden
33,33396948,Exodia the Forbidden One,Limited
33,33508719,Morphing Jar,Forbidden
33,33782437,One Day of Peace,Limited
33,34086406,Lavalval Chain,Forbidden
33,34124316,Cyber Jar,Forbidden
33,34206604,Magical Scientist,Forbidden
33,34906152,Mass Driver,Forbidden
33,35316708,Time Seal,Forbidden
33,36468556,Ceasefire,Semi-Limited
33,37520316,Mind Control,Limited
33,37742478,Honest,Semi-Limited
33,40044918,Elemental HERO Stratos,Forbidden
33,40737112,Dark Magician of Chaos,Forbidden
33,41420027,Solemn Judgment,Forbidden
33,41482598,Mirage of Nightmare,Forbidden
33,42703248,Giant Trunade,Forbidden
33,42829885,The Forceful Sentry,Forbidden
33,43040603,Monster Gate,Limited
33,44519536,Left Leg of the Forbidden One,Limited
33,44763025,Delinquent Duo,Forbidden
33,44910027,Victory Dragon,Forbidden
33,45222299,Evigishki Gustkraken,Limited
33,45305419,Symbol of Heritage,Limited
33,45986603,Snatch Steal,Forbidden
33,46052429,Advanced Ritual Art,Semi-Limited
33,46411259,Metamorphosis,Forbidden
33,46448938,Spellbook of Judgment,Forbidden
33,48130397,Super Polymerization,Forbidden
33,48976825,Burial from a Different Dimension,Limited
33,50321796,"Brionac, Dragon of the Ice Barrier",Forbidden
33,52687916,"Trishula, Dragon of the Ice Barrier",Limited
33,53129443,Dark Hole,Semi-Limited
33,53582587,Torrential Tribute,Limited
33,53804307,"Blaster, Dragon Ruler of Infernos",Forbidden
33,54447022,Soul Charge,Limited
33,54719828,Number 16: Shock Master,Forbidden
33,54974237,Eradicator Epidemic Virus,Limited
33,55144522,Pot of Greed,Forbidden
33,56570271,Destiny HERO - Disk Commander,Forbidden
33,57585212,Self-Destruct Button,Forbidden
33,57728570,Crush Card Virus,Limited
33,57953380,Card of Safe Return,Forbidden
33,59297550,Wind-Up Magician,Limited
33,60682203,Cold Wave,Forbidden
33,61740673,Imperial Order,Forbidden
33,62265044,Dragon Ravine,Semi-Limited
33,63519819,Thousand-Eyes Restrict,Forbidden
33,64034255,Genex Ally Birdman,Limited
33,64697231,Trap Dustshoot,Forbidden
33,65192027,Dark Armed Dragon,Limited
33,65518099,Qliphort Scout,Semi-Limited
33,66957584,Infernity Launcher,Limited
33,67169062,Pot of Avarice,Forbidden
33,68184115,Inzektor Dragonfly,Limited
33,69015963,Cyber-Stein,Forbidden
33,69207766,Inzektor Hornet,Limited
33,69243953,Butterfly Dagger - Elma,Forbidden
33,70583986,"Dewloren, Tiger King of the Ice Barrier",Limited
33,70828912,Premature Burial,Forbidden
33,70903634,Right Arm of the Forbidden One,Limited
33,71564252,Thunder King Rai-Oh,Limited
33,72405967,Royal Tribute,Limited
33,72892473,Card Destruction,Forbidden
33,72989439,Black Luster Soldier - Envoy of the Beginning,Limited
33,73599290,Soul Drain,Limited
33,74191942,Painful Choice,Forbidden
33,74311226,Atlantean Dragoons,Semi-Limited
33,74845897,Rekindling,Limited
33,75500286,Gold Sarcophagus,Limited
33,77565204,Future Fusion,Forbidden
33,78010363,Witch of the Black Forest,Forbidden
33,78706415,Fiber Jar,Forbidden
33,78868119,Deep Sea Diva,Limited
33,79106360,Morphing Jar #2,Forbidden
33,79571449,Graceful Charity,Forbidden
33,80344569,Neo-Spacian Grand Mole,Limited
33,80604092,Ultimate Offering,Forbidden
33,81122844,Wind-Up Carrier Zenmaity,Forbidden
33,81439173,Foolish Burial,Limited
33,81674782,Dimensional Fissure,Limited
33,82301904,Chaos Emperor Dragon - Envoy of the End,Forbidden
33,82732705,Skill Drain,Limited
33,83555666,Ring of Destruction,Limited
33,83764719,Monster Reborn,Forbidden
33,84749824,Solemn Warning,Limited
33,85087012,Card Trooper,Semi-Limited
33,85103922,Artifact Moralltach,Limited
33,85138716,Rescue Rabbit,Limited
33,85602018,Last Will,Forbidden
33,87910978,Brain Control,Forbidden
33,88264978,Red-Eyes Darkness Metal Dragon,Limited
33,89399912,"Tempest, Dragon Ruler of Storms",Forbidden
33,90307777,"Shurit, Strategist of the Nekroz",Limited
33,90411554,"Redox, Dragon Ruler of Boulders",Forbidden
33,90953320,T.G. Hyper Librarian,Limited
33,91623717,Chain Strike,Semi-Limited
33,93016201,Royal Oppression,Forbidden
33,93369354,Fishborg Blaster,Forbidden
33,94192409,Compulsory Evacuation Device,Limited
33,94886282,Charge of the Light Brigade,Semi-Limited
33,95308449,Final Countdown,Limited
33,96729612,Preparation of Rites,Limited
33,96782886,Mind Master,Forbidden
33,97997309,Spellbook of Fate,Limited
33,98777036,Tragoedia,Semi-Limited
33,99177923,Infernity Archfiend,Limited
34,423585,Summoner Monk,Semi-Limited
34,1475311,Allure of Darkness,Limited
34,2295440,One for One,Limited
34,3078576,Yata-Garasu,Forbidden
34,3280747,Sixth Sense,Forbidden
34,4031928,Change of Heart,Forbidden
34,5851097,Vanity's Emptiness,Limited
34,6417578,El Shaddoll Fusion,Limited
34,7902349,Left Arm of the Forbidden One,Limited
34,8124921,Right Leg of the Forbidden One,Limited
34,8903700,Djinn Releaser of Rituals,Forbidden
34,9059700,Infernity Barrier,Limited
34,10802915,Tour Guide From the Underworld,Limited
34,11877465,Evigishki Mind Augus,Limited
34,12580477,Raigeki,Limited
34,14087893,Book of Moon,Limited
34,14878871,Rescue Cat,Forbidden
34,14943837,Debris Dragon,Limited
34,15341821,Dandylion,Limited
34,15854426,Divine Wind of Mist Valley,Limited
34,16226786,Night Assailant,Limited
34,17078030,Wall of Revealing Light,Limited
34,17375316,Confiscation,Forbidden
34,17639150,Saqlifice,Limited
34,18144507,Harpie's Feather Duster,Forbidden
34,19613556,Heavy Storm,Forbidden
34,20366274,El Shaddoll Construct,Forbidden
34,20663556,Substitoad,Forbidden
34,20758643,"Graff, Malebranche of the Burning Abyss",Limited
34,21593977,Makyura the Destructor,Forbidden
34,23171610,Limiter Removal,Limited
34,23557835,Dimension Fusion,Forbidden
34,26202165,Sangan,Forbidden
34,26400609,"Tidal, Dragon Ruler of Waterfalls",Forbidden
34,26674724,Nekroz of Brionac,Limited
34,27174286,Return from the Different Dimension,Forbidden
34,27279764,Apoqliphort Towers,Forbidden
34,27770341,Super Rejuvenation,Forbidden
34,27970830,Gateway of the Six,Forbidden
34,28297833,Necroface,Semi-Limited
34,28566710,Last Turn,Forbidden
34,29401950,Bottomless Trap Hole,Limited
34,29843091,Ojama Trio,Semi-Limited
34,30241314,Macro Cosmos,Limited
34,32723153,Magical Explosion,Limited
34,32807846,Reinforcement of the Army,Limited
34,33184167,Tribe-Infecting Virus,Forbidden
34,33396948,Exodia the Forbidden One,Limited
34,33508719,Morphing Jar,Forbidden
34,33782437,One Day of Peace,Limited
34,34086406,Lavalval Chain,Forbidden
34,34124316,Cyber Jar,Forbidden
34,34206604,Magical Scientist,Forbidden
34,34906152,Mass Driver,Forbidden
34,35316708,Time Seal,Forbidden
34,36468556,Ceasefire,Semi-Limited
34,37520316,Mind Control,Limited
34,37742478,Honest,Semi-Limited
34,40044918,Elemental HERO Stratos,Forbidden
34,40737112,Dark Magician of Chaos,Forbidden
34,41386308,Mathematician,Limited
34,41420027,Solemn Judgment,Forbidden
34,41482598,Mirage of Nightmare,Forbidden
34,42703248,Giant Trunade,Forbidden
34,42829885,The Forceful Sentry,Forbidden
34,43040603,Monster Gate,Limited
34,44519536,Left Leg of the Forbidden One,Limited
34,44763025,Delinquent Duo,Forbidden
34,44910027,Victory Dragon,Forbidden
34,45222299,Evigishki Gustkraken,Limited
34,45305419,Symbol of Heritage,Limited
34,45986603,Snatch Steal,Forbidden
34,46052429,Advanced Ritual Art,Semi-Limited
34,46411259,Metamorphosis,Forbidden
34,46448938,Spellbook of Judgment,Forbidden
34,46772449,Evilswarm Exciton Knight,Forbidden
34,48063985,Ritual Beast Ulti-Cannahawk,Limited
34,48130397,Super Polymerization,Forbidden
34,48976825,Burial from a Different Dimension,Limited
34,50321796,"Brionac, Dragon of the Ice Barrier",Forbidden
34,52687916,"Trishula, Dragon of the Ice Barrier",Limited
34,53129443,Dark Hole,Semi-Limited
34,53582587,Torrential Tribute,Limited
34,53804307,"Blaster, Dragon Ruler of Infernos",Forbidden
34,54447022,Soul Charge,Limited
34,54719828,Number 16: Shock Master,Forbidden
34,54974237,Eradicator Epidemic Virus,Limited
34,55144522,Pot of Greed,Forbidden
34,56570271,Destiny HERO - Disk Commander,Forbidden
34,57143342,"Cir, Malebranche of the Burning Abyss",Semi-Limited
34,57585212,Self-Destruct Button,Forbidden
34,57728570,Crush Card Virus,Limited
34,57953380,Card of Safe Return,Forbidden
34,59297550,Wind-Up Magician,Limited
34,60682203,Cold Wave,Forbidden
34,61740673,Imperial Order,Forbidden
34,62265044,Dragon Ravine,Semi-Limited
34,63519819,Thousand-Eyes Restrict,Forbidden
34,64034255,Genex Ally Birdman,Limited
34,64697231,Trap Dustshoot,Forbidden
34,65192027,Dark Armed Dragon,Limited
34,65518099,Qliphort Scout,Limited
34,66957584,Infernity Launcher,Limited
34,67169062,Pot of Avarice,Forbidden
34,68184115,Inzektor Dragonfly,Limited
34,69015963,Cyber-Stein,Forbidden
34,69207766,Inzektor Hornet,Limited
34,69243953,Butterfly Dagger - Elma,Forbidden
34,70583986,"Dewloren, Tiger King of the Ice Barrier",Limited
34,70828912,Premature Burial,Forbidden
34,70903634,Right Arm of the Forbidden One,Limited
34,71564252,Thunder King Rai-Oh,Limited
34,72405967,Royal Tribute,Limited
34,72892473,Card Destruction,Forbidden
34,72989439,Black Luster Soldier - Envoy of the Beginning,Limited
34,73599290,Soul Drain,Limited
34,74191942,Painful Choice,Forbidden
34,74311226,Atlantean Dragoons,Semi-Limited
34,74845897,Rekindling,Limited
34,75500286,Gold Sarcophagus,Limited
34,77565204,Future Fusion,Forbidden
34,78010363,Witch of the Black Forest,Forbidden
34,78706415,Fiber Jar,Forbidden
34,78868119,Deep Sea Diva,Limited
34,79106360,Morphing Jar #2,Forbidden
34,79571449,Graceful Charity,Forbidden
34,80344569,Neo-Spacian Grand Mole,Limited
34,80604092,Ultimate Offering,Forbidden
34,81122844,Wind-Up Carrier Zenmaity,Forbidden
34,81439173,Foolish Burial,Limited
34,81674782,Dimensional Fissure,Limited
34,82301904,Chaos Emperor Dragon - Envoy of the End,Forbidden
34,82732705,Skill Drain,Limited
34,83555666,Ring of Destruction,Limited
34,83764719,Monster Reborn,Forbidden
34,84749824,Solemn Warning,Limited
34,85087012,Card Trooper,Semi-Limited
34,85103922,Artifact Moralltach,Limited
34,85138716,Rescue Rabbit,Limited
34,85602018,Last Will,Forbidden
34,87910978,Brain Control,Forbidden
